scope,addr,key,name,kind,comment,evidence,basis
bank0,0xE054,param_1,a_from_r7,artifact,"The `movx @DPTR,A` at 0xE054 writes A as it stands on entry, and the two image instructions ahead of it are `mov DPTR,#0x1521` at 0xE050 and `mov A,R7` at 0xE053 -- the second is the A-touch, and neither is in an exported listing. So a fall-through arrives with A = R7: the decompiler's param_1 is that register copy promoted to a parameter slot, not a value a caller passed. The run starts after the `ret` at 0xE04F that ends 0xE03F, so the block belongs to no exported entry point and this address is not established as one. bank-call-targets.csv records five `ljmp`s here, at 0xC12E, 0xC136, 0xC146, 0xC15E and 0xDC79, but the image puts every one of those offsets inside the immediate of a `mov DPTR,#0x1602` or `#0x1202` followed by the 0xE0 opcode of the next `movx A,@DPTR` -- a misaligned read, not a jump. What R7 holds, and which address the store writes, are not decoded here.",ec/decompiled/bank0/E054.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xE0C3,param_1,a0_from_e0c2,artifact,"The `movx @DPTR,A` at 0xE0C3 writes the 0x00 that `clr A` at 0xE0C2 set one byte earlier, and that instruction is in the image but in no exported listing. The run back to the `ret` at 0xE0B8 is `mov A,0x3a` at 0xE0B9, `cjne A,#0xa3,0xe0cf` at 0xE0BB, `mov DPTR,#0x0d04` at 0xE0BE and `movx A,@DPTR` at 0xE0C1, none of which survives to the store because the `clr A` overwrites it. So a fall-through arrives with A = 0, and the decompiler's param_1 is that constant promoted to a parameter slot. The run belongs to no exported entry point: the listing at 0xE090 ends in `ret` at 0xE0A1 and no listing covers anything after it up to here. bank-call-targets.csv records one `ljmp` here, at 0xB3C8, but the image puts that offset inside the immediate of the `mov DPTR,#0x1802` at 0xB3C6 followed by the 0xE0 and 0xC3 opcodes of the two instructions after it, so it is a misaligned read rather than a jump. Which address the store writes is not established; this listing never loads DPTR.",ec/decompiled/bank0/E0C3.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xE37B,param_1,a80_from_e379,artifact,"The store at 0xe37b writes the accumulator the entry was reached with, and the instruction immediately before it, at 0xe379, loads A with 0x80, so the whole run stores 0x80 across 0x164b to 0x164e. This listing is a fragment of the block that starts at 0xe376 rather than a separate entry point: that block sets DPTR to 0x164b and falls straight in. The decompiler promoted the 0x80 constant to a parameter slot. A recorded lcall also reaches this address, but that caller's A is set in its own listing and is not decoded here, so 0x80 is the only value these bytes fix.",ec/decompiled/bank0/E37B.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF079,param_1,value_a,param,"The store at 0xf079 writes the accumulator this entry was reached with; nothing in the listing sets A first, the instruction immediately before the entry, 0xf078, is `inc DPTR`. A `ret` closes the block ahead of 0xf078, so control does not fall in to set A, and a recorded lcall reaches this address, which is good evidence this is a real entry the caller left that value in A for. Arriving in A is as far as this is decoded: Ghidra has no Keil C51 calling-convention model, so a prototype here would be a guess sitting where a fact reads. What each caller puts in A is in the caller's own listing, not here.",ec/decompiled/bank0/F079.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF07F,param_1,a_from_f07e,artifact,"The store at 0xf07f writes the accumulator the entry was reached with, and the immediately preceding one-instruction entry, at 0xf07e, is an `inc A`, so on the fall-through path the stored byte is one more than the block's incoming A. This listing is a single instruction and that increment is what fixes the value on this path. A recorded lcall also reaches this address and lands on the store directly, skipping the increment, so the C's one parameter covers two different values depending on the path. What the increment started from is not decoded here.",ec/decompiled/bank0/F07F.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF081,param_1,a0_from_f080,artifact,"The store at 0xf082 writes the accumulator the entry was reached with, and the instruction immediately before the entry, at 0xf080, clears A, so the byte written is 0. The entry's own first instruction, `inc DPTR`, does not touch A, so the cleared value reaches the store unchanged. This listing is two instructions of a longer zero-filling run rather than a separate entry point, and the decompiler promoted the constant 0 to a parameter slot. A recorded lcall also reaches this address; the caller's A is set in its own listing, not here.",ec/decompiled/bank0/F081.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF083,param_1,a0_from_f080,artifact,"The store at 0xf084 writes the accumulator the entry was reached with, and the nearest instruction before the entry that sets A is the `clr A` at 0xf080 earlier in the same zero-filling run, so the byte written is 0. The stores and `inc DPTR` between that clear and here do not touch A, so the cleared value is what reaches this store. This listing is a fragment of that run, not a separate entry point, and the decompiler promoted the constant 0 to a parameter slot. A recorded lcall also reaches this address; the caller's A is set in its own listing, not here.",ec/decompiled/bank0/F083.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF089,param_1,a0_from_f080,artifact,"The store at 0xf08a writes the accumulator the entry was reached with, and the nearest instruction before it that sets A is the `clr A` at 0xf080 earlier in the same zero-filling run, so the byte written is 0. The intervening stores and `inc DPTR` do not touch A, so the cleared value is what reaches this store. This listing is two instructions of that run, not a separate entry point, and the decompiler promoted the constant 0 to a parameter slot. A recorded lcall also reaches this address; the caller's A is set in its own listing, not here.",ec/decompiled/bank0/F089.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF095,param_1,a60_from_f093,artifact,"The store at 0xf096 writes the accumulator the entry was reached with, and the instruction immediately before the entry, at 0xf093, loads A with 0x60, so the byte written is 0x60. This listing is a fragment of the run that follows, not a separate entry point, and the decompiler promoted the 0x60 constant to a parameter slot. A recorded lcall also reaches this address, but that path takes A from a register the caller set, so 0x60 is only the value these fall-through bytes fix. What that register holds is not decoded here.",ec/decompiled/bank0/F095.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF0C8,param_1,a0_from_f0c4,artifact,"The store at 0xf0c8 writes the accumulator the entry was reached with, and the block at 0xf0c4 that it falls out of clears A before loading DPTR, so the byte written is 0. This listing is two instructions of that run rather than a separate entry point, and the decompiler promoted the constant 0 to a parameter slot. A recorded lcall also reaches this address, but that path takes A from the caller's own setup, so 0 is the value these fall-through bytes fix. What the caller puts in A is not decoded here.",ec/decompiled/bank0/F0C8.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF0CA,param_1,a0_from_f0c4,artifact,"The store at 0xf0ca writes the accumulator the entry was reached with, and the block at 0xf0c4 that it falls out of clears A earlier, so the byte written is 0. This listing continues that run rather than being a separate entry point, and the decompiler promoted the constant 0 to a parameter slot. A recorded lcall also reaches this address and supplies A from a register the caller set, so 0 is only the value these fall-through bytes fix. That register's value is not decoded here.",ec/decompiled/bank0/F0CA.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF0DC,param_1,a1_from_f0da,artifact,"The store at 0xf0dd writes the accumulator the entry was reached with, and the instruction immediately before the entry, at 0xf0da, loads A with 0x01, so the byte written is 1. This listing is a fragment of the run that precedes it, not a separate entry point, and the decompiler promoted the constant 1 to a parameter slot. A recorded lcall also reaches this address, but that path takes A from the caller's own setup, so 1 is the value these fall-through bytes fix. What the caller puts in A is not decoded here.",ec/decompiled/bank0/F0DC.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF0EF,param_1,a88_from_f0ed,artifact,"The store at 0xf0f2 writes the accumulator the entry was reached with, and the one-instruction entry at 0xf0ed immediately before it loads A with 0x88, so the byte written is 0x88 to 0x0f60. This listing is the second instruction of that two-step store, not a separate entry point, and the decompiler promoted the 0x88 constant to a parameter slot. The C's own note calls it a caller-supplied byte in place of the constant 0x88, which is the fall-through reading and not a decoded caller value. A recorded lcall also reaches this address; the caller's A is set in its own listing, not here.",ec/decompiled/bank0/F0EF.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF108,param_1,a_from_prev_load,artifact,"The store at 0xf108 writes the accumulator the entry was reached with, and nothing between the preceding one-instruction entry, an `inc DPTR`, and the store sets A, so the value is whatever the preceding block last loaded. This listing is a fragment of a longer run rather than a separate entry point, and the decompiler promoted that preceding value to a parameter slot. Three recorded lcall edges reach this address and each caller loads A explicitly before calling, two from a register and one from a constant, so the stored byte is path-dependent and the fall-through block's constant is only one of the values it can carry. What each caller puts in A is in the caller's own listing, not here.",ec/decompiled/bank0/F108.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF118,param_1,a40_from_f116,artifact,"The store at 0xf11b writes the accumulator the entry was reached with, and the one-instruction entry at 0xf116 immediately before it loads A with 0x40, so the byte written is 0x40 to 0x1621. This listing is the three-instruction store that follows, not a separate entry point, and the decompiler promoted the 0x40 constant to a parameter slot. The C's own note already reads the pair at 0xf116 and this entry as storing the constant 0x40 to both bytes, which is the fall-through reading. A recorded lcall also reaches this address; the caller's A is set in its own listing, not here.",ec/decompiled/bank0/F118.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF141,param_1,r1_value,artifact,"`mov A,R1` at 0xF144 is the source of the `movx @DPTR,A` to XDATA 0x103D. R1 is a scratch register the decompiler turned into a parameter, and nothing here establishes a convention for it.",ec/decompiled/bank0/F141.asm,hand-decoded
bank0,0xF141,param_2,r3_value,artifact,"The third store, to XDATA 0x103B, reads `mov A,R3` at 0xF14E, so the decompiler's second parameter is R3. Its parameter order does not follow the order the registers are stored in.",ec/decompiled/bank0/F141.asm,hand-decoded
bank0,0xF141,param_3,r5_value,artifact,"The second store, to XDATA 0x103C, reads `mov A,R5` at 0xF149, so the decompiler's third parameter is R5. Its parameter order does not follow the order the registers are stored in.",ec/decompiled/bank0/F141.asm,hand-decoded
bank0,0xF161,param_1,value_a,param,"The store at 0xf164 writes the accumulator this entry was reached with, and nothing in the listing sets A before it. A `ret` closes the block ahead of this entry, so control does not fall in to set A, and two recorded lcall edges reach this address, which is good evidence this is a real entry the callers left that value in A for. Arriving in A is as far as this is decoded: Ghidra has no Keil C51 calling-convention model, so a prototype here would be a guess sitting where a fact reads. Where either caller sets A is in the caller's own listing, not here.",ec/decompiled/bank0/F161.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank0,0xF177,param_1,value_a,param,"The `movx @DPTR,A` at 0xF178 writes the accumulator the caller arrived with, at DPTR+1. Arriving in A is as far as this is decoded.",ec/decompiled/bank0/F177.asm,hand-decoded
bank0,0xF177,param_2,entry_dptr,artifact,"The C's pointer reading is not supported by the instructions: this listing only increments DPTR and stores through it, ending with DPTR three past the entry value. It is the caller's DPTR, not an address passed in.",ec/decompiled/bank0/F177.asm,hand-decoded
bank0,0xF498,param_1,abd_from_f493,artifact,"The store at 0xf498 writes the accumulator the entry was reached with, and the block at 0xf493 that it falls out of loads A with 0xbd before loading DPTR to 0xf60, so the byte written is 0xbd. This listing is the one-instruction store half of that run, not a separate entry point, and the decompiler promoted the 0xbd constant to a parameter slot. The C's own note already reads it as the store half of the routine at 0xf493 where A holds 0xbd, which is the fall-through reading. A recorded lcall also reaches this address; the caller's A is set in its own listing, not here.",ec/decompiled/bank0/F498.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank1,0x8008,param_1,a_from_8007,artifact,"The store at 0x8008 writes the value the `dec A` at 0x8007 produced, the byte read from XDATA 0x06C6 at 0x8004 less one. That is a register constant the decompiler promoted to a parameter slot, not a value arriving in A. This listing is a fragment of the block that starts at 0x8001, not a separate entry point. bank-call-targets.csv records ljmp edges into 0x8008 itself, so those land mid-block and do not change where the value comes from.",ec/decompiled/bank1/8008.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank1,0x8010,param_1,a_from_800f,artifact,"The store at 0x8010 writes the value the `dec A` at 0x800F produced, the byte read from XDATA 0x06CD at 0x800C less one. The decompiler promoted that register constant to a parameter slot; nothing arrives in A. This listing is a fragment of the block beginning with the `mov DPTR,#0x06CD` that closes the 0x8001-0x8008 group, not a separate entry point. bank-call-targets.csv records ljmp edges into 0x8010 itself, so those land mid-block.",ec/decompiled/bank1/8010.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank1,0x8018,param_1,a_from_8017,artifact,"The store at 0x8018 writes the value the `dec A` at 0x8017 produced, the byte the block read from XDATA 0x06D1 at 0x8014 less one, so the decompiler has promoted a register constant to a parameter slot. The block begins at 0x8011, which loads DPTR with 0x06D1, and this listing is its tail, the store; it is not a separate entry point. The .c here is not a decompile of this instruction but of the body running 0x8018 to the `ret` at 0x8189, whose first test after the store is XDATA_06D2, and bank-call-targets.csv records ljmp edges into 0x8018 itself, so those land mid-block.",ec/decompiled/bank1/8018.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank1,0x8020,param_1,a_from_801f,artifact,"The store at 0x8020 writes the value the `dec A` at 0x801F produced, the byte read at 0x801C less one, so this is a register constant the decompiler turned into a parameter rather than a value arriving in A. The .c here decompiles the whole body from 0x8018 to the `ret` at 0x8189, and this listing is a fragment of the block that reads 0x06D2 at 0x8019, not a separate entry point. bank-call-targets.csv records ljmp edges into 0x8020 itself, so those land mid-block.",ec/decompiled/bank1/8020.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank1,0x8028,param_1,a_from_8027,artifact,"The store at 0x8028 writes the value the `dec A` at 0x8027 produced, the byte read from XDATA 0x06F3 at 0x8024 less one, so the decompiler promoted a register constant to a parameter slot. The instruction after the store loads DPTR with 0x0635, and XDATA_0635 is the first byte the .c tests after the store, so 0x06F3 is the byte this block wrote and 0x0635 the one the next block reads. This listing is the tail of the block that begins at 0x8021, not a separate entry point, and bank-call-targets.csv records ljmp edges into 0x8028 itself.",ec/decompiled/bank1/8028.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank1,0x8030,param_1,a_from_802f,artifact,"The store at 0x8030 writes the value the `dec A` at 0x802F produced, the byte read at 0x802C less one, so this is a register constant the decompiler turned into a parameter rather than a value arriving in A. The .c here decompiles the whole body from 0x8018 to the `ret` at 0x8189, and this listing is a fragment of the block whose `mov DPTR,#0x0635` sits at 0x8029, not a separate entry point. bank-call-targets.csv records ljmp edges into 0x8030 itself, so those land mid-block.",ec/decompiled/bank1/8030.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank1,0x8048,param_1,a_from_8047,artifact,"The store at 0x8048 writes the value the `dec A` at 0x8047 produced, the byte read from XDATA 0x0638 at 0x8044 less one, and the `jz 0x8049` at 0x8045 is what skips both when that byte is zero. The decompiler promoted that register constant to a parameter slot rather than naming an argument. This listing is the tail of the block that starts at 0x803C, not a separate entry point, and bank-call-targets.csv records ljmp edges into 0x8048 itself, so those land mid-block.",ec/decompiled/bank1/8048.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank1,0x8801,param_1,value_a,param,"The store at 0x8801 writes the accumulator this entry was reached with, and it is the only instruction in the listing, so nothing visible before it overwrites A. The instruction before it is a `ret`, so nothing falls through into 0x8801 from the 0x87DD block. bank-call-targets.csv records ljmp edges into 0x8801, so the caller left that value in A; Ghidra has no Keil C51 calling-convention model, so arriving in A is the whole of what is decoded here.",ec/decompiled/bank1/8801.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank1,0x8DBC,param_1,r7_from_1984,return,"`lcall 0x1984` at 0x8DD2 and the test on the R7 it leaves at 0x8DD5; the decompiler renders that return value as an incoming parameter. Zero takes `ljmp 0x8B33` and skips the write of 0x05 to XDATA 0x06C4 that the fall-through arm does. 0x1984 forwards to 0xC10C in **bank 0**, which the trampoline selects before it uses the address: the listing is `mov DPTR,#0xc10c` / `ljmp 0x1100`, and the common-area stub at 0x1100 is `bl51_bank_select_0`, which selects bank 0 (ec/annotations/bank-call-audit.md section 2: 350 trampolines route through it, 53 through the bank-1 stub at 0x1114). There 0xC10C is a real entry that lcalls the annotated `return_1_if_3202_bits_1_and_2` at 0xC0C9 and restates that answer in R7, so the zero this row tests is the arm taken whenever bits 1 and 2 of XDATA 0x3202 are not both set, and the write of 0x05 to 0x06C4 is the one that happens then. CORRECTION 2026-09-24, issue #255: the text here previously read that 0xC10C is 'byte 1 of the `mov R4, B` at 0xC10B rather than an entry', that 'it has no function entry in this project', and that 'what the call decides is still open and belongs to #255'. That was measured against the bank-1 listing (ec/decompiled/bank1/C0A8.asm:64), which is not the bank the trampoline lands in; in bank 0, 0xC10B is the closing `ret` of the twelve-byte thunk at 0xC100. ec/annotations/bank-call-targets.csv:2976 records the site independently as `0x0C10C,bank0,0xC10C,lcall,0xC0C9,...,entry`. The export gap is real and is not withdrawn -- 0xC10C still has no listing under ec/decompiled/ -- but the reading is settled, so this row no longer points at #255.",ec/decompiled/bank1/8DBC.asm,hand-decoded
bank1,0x9000,param_1,a_from_8ffe,artifact,"The store at 0x9000 writes the value the `orl A,#0x4` at 0x8FFE produced, the byte read from XDATA 0x06E1 at 0x8FFD with bit 2 set, so this is a register constant the decompiler turned into a parameter. This listing is a fragment of the block that starts at 0x8FFA by loading DPTR with 0x06E1, reading the byte, setting bit 2 and storing it, not a separate entry point. The one bank1 ljmp the call-target scan records into 0x9000 is itself a misaligned read, its frame_onto score being 0 of 24, so no recorded edge is relied on here.",ec/decompiled/bank1/9000.asm; ec/annotations/bank-call-targets.csv,hand-decoded
bank1,0x9007,param_1,a_from_9002,artifact,"The store at 0x9007 writes the constant 5 that the `mov A,#0x5` at 0x9002 set, to the address DPTR was loaded with at 0x9004, and the decompiler has promoted that constant to a parameter slot. Nothing arrives in A. The `ret` at 0x9001 is a barrier, so this one-instruction listing is the tail of the block that starts at 0x9002 and sets 5 into XDATA 0x06CE, not a separate entry point; the .c here decompiles the flag-and-counter body from 0x9008 instead.",ec/decompiled/bank1/9007.asm,hand-decoded
bank1,0x90B8,param_1,r7_from_1984,return,"This listing tests the R7 of three different callees and one identifier covers all of them. `lcall 0x1984` at 0x912D is followed by `mov A,R7` and `jz 0x9151`, and that is the call the name comes from; `lcall 0x19A8` at 0x913B is followed by `mov A,R7` and `jz 0x915A`, and `lcall 0x1990` at 0x916F by `mov A,R7` and `jz 0x9177`. Only the first survives into the C, which carries `trampoline_to_c10c(), r7_from_1984 != '\0'` and drops the other two tests, so the name stands for 0xC10C, 0xC118 and 0xC391 at once and does not identify a callee. All three are bank-0 addresses rather than bank-1 ones, because the forwarders that name them each tail-jump to the common-area stub at 0x1100, and that stub selects bank 0 before the `imm16` is used (ec/annotations/bank-call-audit.md section 2). In bank 0, 0xC10C and 0xC118 are real entries -- seven instructions in twelve bytes each, both lcalling one of the 0x3202 predicates and restating its answer in R7, 0xC0C9 (annotated) and 0xC0E7 respectively -- and 0xC10C's is written out in ec/annotations/xdata-06c2-06db-timers.md section 4. None of the three is exported, so every statement about them here is a reading of the image rather than of a listing; 0xC391, named by the forwarder at 0x1990, is a bank-0 address for the same reason and is likewise unexported, and its bytes are not read here. CORRECTION 2026-09-24, issue #255: the text here previously called 0xC10C 'byte 1 of the `mov R4, B` at 0xC10B' and 0xC118 'byte 1 of the `anl A,#0xf3` at 0xC117', 'both operand bytes inside FUN_CODE_c0a8 rather than entries, which the 19A8 row counts as a family of 22 in bank1'. That was measured against ec/decompiled/bank1/C0A8.asm, a bank-1 listing that the trampoline never lands in, and the 22-address census inherits the same bank; in bank 0, 0xC10B and 0xC117 are both the closing `ret` of the twelve-byte thunk that precedes them. ec/annotations/bank-call-targets.csv:2976 and :2977 record 0xC10C and 0xC118 independently as bank0 `lcall` entries.",ec/decompiled/bank1/90B8.asm,hand-decoded
bank1,0x9199,param_1,r7_from_a_callee,return,"Two different return values share this identifier: `lcall 0x1984` at 0x9199 is followed by `mov A,R7` and `jz 0x91C8`, and `lcall 0x19A8` at 0x919F by `mov A,R7` and a second `jz` to the same 0x91C8, so naming it after either call would be wrong for the other. Both legs are answered, and neither is a function entry in the caller's bank: 0x1984 and 0x19A8 each tail-jump to the common-area stub at 0x1100, which selects bank 0 (ec/annotations/bank-call-audit.md section 2), so their `imm16` operands name bank-0 addresses. There 0xC10C is a real entry that lcalls 0xC0C9 (`return_1_if_3202_bits_1_and_2`) and returns 1 in R7 only when bits 1 and 2 of XDATA 0x3202 are both set, and 0xC118 is a real entry of the same seven-instruction shape that lcalls 0xC0E7 (`test_3202_bit0`) and returns 1 only when bit 0 of the same byte is set. So both legs write R7, and they read one register between them. The name stays `r7_from_a_callee` for the reason it was given: one identifier covers two different callees' return values, which naming it after either call would get wrong. CORRECTION 2026-09-24, issue #255: the text here previously read that 0x1984 'forwards to bank1 0xC10C, which issue #255 owns and which is still open: it is byte 1 of the `mov R4, B` at 0xC10B, not an entry', and that 0xC118 'is not a function entry in this bank at all: 0xC118 is the immediate byte of `anl A,#0xf3` at 0xC117 in FUN_CODE_c0a8 (ec/decompiled/bank1/C0A8.asm), and no instruction in the four bytes decoded from there writes R7'. Both claims were measured against the bank-1 listing, which the trampoline does not land in; in bank 0, 0xC10B and 0xC117 are the closing `ret` of the twelve-byte thunk that precedes each, and the four bytes decoded from bank-1 0xC118 say nothing about what runs. ec/annotations/bank-call-targets.csv:2976 and :2977 record both sites independently as bank0 `lcall` entries.",ec/decompiled/bank1/9199.asm,hand-decoded
bank1,0x9CC0,param_1,r7_from_19a8,return,"The only A this listing reads is the R7 left by `lcall 0x19A8` at 0x9CCE, tested by `mov A,R7` at 0x9CD1 and `jz 0x9CD6` at 0x9CD2: a zero sets CY and returns, a non-zero clears it and returns, so the carry is the whole return value and the C's `char param_1` signature is not supported. 0x19A8 forwards to 0xC118 in bank 0, the bank its tail-jump to the common-area stub at 0x1100 selects (ec/annotations/bank-call-audit.md section 2), and there it is a real entry: seven instructions that lcall the annotated `test_3202_bit0` at 0xC0E7 and restate its answer in R7. So what this branch reads is bit 0 of XDATA 0x3202, carried out of the R7 as CY. CORRECTION 2026-09-24, issue #255: the text here previously read that 0xC118 'is the immediate byte of `anl A,#0xf3` at 0xC117 in FUN_CODE_c0a8 and not a function entry in this bank, and no instruction in the four bytes decoded from there writes R7', and that 'what this branch reads is therefore still open'. That was measured against the bank-1 listing, which the trampoline does not land in; in bank 0, 0xC117 is the closing `ret` of the twelve-byte thunk at 0xC10C. ec/annotations/bank-call-targets.csv:2977 records the site independently as a bank0 `lcall` entry.",ec/decompiled/bank1/9CC0.asm,hand-decoded
bank1,0x9EA1,param_1,entry_dptr,artifact,"The entry point has no prologue and never loads DPTR before the first `movx A,@DPTR`, so the two bytes it reads are the caller's. The decompiler renders that as a pointer parameter; no address is passed in.",ec/decompiled/bank1/9EA1.asm,hand-decoded
bank1,0x9EA1,param_2,r1_value,artifact,"The value written back to the first byte is R1, a scratch register the decompiler turned into a parameter. Nothing here establishes a convention for it.",ec/decompiled/bank1/9EA1.asm,hand-decoded
bank1,0x9EA1,param_3,r3_value,artifact,"The C's `CONCAT11(param_4,param_3)` pointer is a reading artifact: the listing sets DPL from R3, so the low byte is R3 and this identifier is it.",ec/decompiled/bank1/9EA1.asm,hand-decoded
bank1,0x9EA1,param_4,r4_value,artifact,"The same artifact: the listing sets DPH from R4, so this identifier is the high byte, R4. The pointer the C shows it inside is not in the instructions.",ec/decompiled/bank1/9EA1.asm,hand-decoded
bank1,0xA064,param_1,r7_from_19a8,return,"`lcall 0x19A8` at 0xA06E and the branch on the R7 it leaves at 0xA071: zero calls 0x1A44 and falls into the 0x067E/0x0724 tail, non-zero continues into the 0x0982, 0x097A, 0x045A and 0x047B tests. 0x19A8 forwards to 0xC118 in bank 0, the bank its tail-jump to the common-area stub at 0x1100 selects (ec/annotations/bank-call-audit.md section 2), and there it is a real entry that lcalls the annotated `test_3202_bit0` at 0xC0E7 and restates its answer in R7. What the call decides is therefore bit 0 of XDATA 0x3202: zero here takes 0x1A44 and the 0x067E/0x0724 tail, non-zero continues into the 0x0982, 0x097A, 0x045A and 0x047B tests. CORRECTION 2026-09-24, issue #255: the text here previously read that 0xC118 is 'byte 1 of the `anl A,#0xf3` at 0xC117 in FUN_CODE_c0a8 rather than a function entry, and the four bytes decoded from that address write no R7', and that 'what the call decides is therefore still open, for the same reason'. That was measured against the bank-1 listing, which the trampoline does not land in; in bank 0, 0xC117 is the closing `ret` of the twelve-byte thunk at 0xC10C. See the 0x9199 and 0xC614 rows for the same two targets in the other order.",ec/decompiled/bank1/A064.asm,hand-decoded
bank1,0xA389,param_1,r7_from_198a,return,"The `lcall 0x198A` at 0xA3A8 is followed by `mov A,R7` at 0xA3AB and `jnz 0xA3B1`, so a zero calls 0x1A6E, and the decompiler renders that return value as an incoming parameter. 0x198A forwards to 0xC1E7 in bank 0, the bank its tail-jump to the common-area stub at 0x1100 selects (ec/annotations/bank-call-audit.md section 2), and there 0xC1E7 is the annotated `test_1664_bit0` (ec/decompiled/bank0/C1E7.asm): it returns 1 in R7 when bit 0 of XDATA 0x1664 is set and 0 when it is clear. So the R7 this branch reads is that predicate's answer, and the `jnz 0xA3B1` tests it. The nearest preceding call, `lcall 0x19B4` at 0xA39E, forwards to 0xC389 in bank 0 by the same switch, and there the twelve bytes are `90 16 07 e0 54 fb f0 22` -- load 0x1607, clear bit 2, store it back -- which writes A and not R7, so that leg is not where the R7 comes from either. CORRECTION 2026-09-24, issue #255: the text here previously read that 0x198A 'forwards to bank1 0xC1E7, now exported as `latch_0498_bit1_or_bit3` (ec/decompiled/bank1/C1E7.asm), and no instruction in that body writes R7 ... so the R7 this branch reads is not 0xC1E7's to set', and that 0xC389 'is not exported in this project either, so where that R7 comes from is not established here'. The bank-1 listing is real and does write no R7 -- it sets bit 1 or bit 3 of XDATA 0x0498 -- but it is the wrong bank, and the two banks hold unrelated code at 0xC1E7. The 0x19B4 leg's conclusion survives, but for a different reason: bank0 0xC389 is unexported for the same toolchain reason, and its bytes are a read-modify-write of 0x1607 that leaves R7 alone. See ec/annotations/xdata-06c2-06db-timers.md section 4 for the bank-0 reading of the sibling gate.",ec/decompiled/bank1/A389.asm,hand-decoded
bank1,0xA4CF,param_1,r7_from_a_callee,return,"Two different return values share this identifier: `lcall 0x1984` at 0xA4D6 and `lcall 0x19A8` at 0xA4DC are each followed by `mov A,R7` and a `jz` to the same 0xA4FC, and the decompiler names both results `param_1`, so naming it after either call would be wrong for the other. Both legs are answered, and both are bank-0 entries: 0x1984 and 0x19A8 each tail-jump to the common-area stub at 0x1100, which selects bank 0 (ec/annotations/bank-call-audit.md section 2), so their `imm16` operands name bank-0 addresses. There 0xC10C is a seven-instruction entry that lcalls 0xC0C9 (`return_1_if_3202_bits_1_and_2`) and returns 1 in R7 only when bits 1 and 2 of XDATA 0x3202 are both set, and 0xC118 is a seven-instruction entry of the same shape that lcalls 0xC0E7 (`test_3202_bit0`) and returns 1 only when bit 0 of the same byte is set. The name stays `r7_from_a_callee` for the reason it was given: one identifier covers two different callees' return values, which naming it after either call would get wrong. CORRECTION 2026-09-24, issue #255: the text here previously read that 0x1984 'forwards to bank1 0xC10C, issue #255's and still open, and byte 1 of the `mov R4, B` at 0xC10B rather than an entry', and that 0x19A8 'forwards to 0xC118, byte 1 of the `anl A,#0xf3` at 0xC117 in the same listing and not an entry either, and it writes no R7'. Both claims were measured against the bank-1 listing, which the trampoline does not land in; in bank 0, 0xC10B and 0xC117 are the closing `ret` of the twelve-byte thunk that precedes each, so the operand bytes read there belong to a listing that does not run. ec/annotations/bank-call-targets.csv:2976 and :2977 record both sites independently as bank0 `lcall` entries.",ec/decompiled/bank1/A4CF.asm,hand-decoded
bank1,0xA873,param_1,a_086f_bit0_cleared,artifact,"The store at 0xA875 writes the accumulator after the `clr 0xE0` at 0xA873, the dispatcher's byte read from XDATA 0x086F with bit 0 cleared, which the .c renders as `param_1 & 0xfe`. The decompiler has promoted that register constant to a parameter slot rather than naming an argument. This entry is a real handler body, entered by the bank1 ljmp the bank-call-targets.csv records, but the first instruction to touch A is the one that produces the value, so the value is not something a caller left in A.",ec/decompiled/bank1/A873.asm; ec/annotations/bank-call-targets.csv,hand-decoded
